"3-5L9-4000","-1","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Consumer","General Retailer","Unknown","Unknown","Headquarters","Headquarters","10071144","ELECTRONICA MEGATONE SA","3-5L9-4000","-1","Unknown","Y","Reporting Final Tier","Unknown","10071144","ELECTRONICA MEGATONE SA","3-5L9-4000","Unknown","-1","Unknown","ELECTRONICA MEGATONE SA HQ","-1","3-5L9-4000","ELECTRONICA MEGATONE SA","Unknown","Unknown","19","5","14","CY22Q1","63","49","14","FY22","FY22Q2","FY22H1","127","49","78","0",2022-02-20 00:00:00.0000000,"2022-02-01","2","19","5","14","63","49","14","2022-02-20","3-5L9-4000","0","2022-02-20","7","202202","255","-1","256","Retailer","T1 Retailer"
"3-HSIP-7297","991000693555","OFFICE DEPOT GLOBAL HQ","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Commercial","Value-Added-Reseller","Unknown","Unknown","Subsidiary","Headquarters","10322444","Office Depot Inc","3-HWQB-252","991000693556","OFFICE DEPOT AMS REGIONAL HQ","Y","Reporting Final Tier","Unknown","10317531","Business Essentials","3-HSIP-7297","Sub Region","991001059148","OFFICE DEPOT LATAM SUB REGIONAL HQ","OFFICE DEPOT LATAM SUB REGIONAL HQ","991001059148","991000693555","OFFICE DEPOT GLOBAL HQ","PM_AMP_POWER_SERV","HP Amplify Power Services Partner","19","5","14","CY22Q1","63","49","14","FY22","FY22Q2","FY22H1","127","49","78","0",2022-02-18 00:00:00.0000000,"2022-02-01","2","19","5","14","63","49","14","2022-02-18","3-HWQB-252","1","2022-02-20","5","202202","255","-1","256","Reseller","T2 Reseller"
"HP BO","HP","Unknown","HP BO","Unknown","Unknown","Unknown","HP BO","HP BO","HP BO","HP BO","HP BO","Unknown","HP","Unknown","HP","Unknown","Unknown","HP BO","HP BO","HP BO","Unknown","Unknown","Unknown","Unknown","Unknown","HP BO","HP BO","HP BO","HP","HP BO","HP BO","Unknown","HP BO","Unknown","Unknown","HP BO","HP BO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Unknown","Unknown"
"3-F3NAP1","-1","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Commercial","Value-Added-Reseller","Unknown","Unknown","Headquarters","Headquarters","10213632","P. C. LIDER DE COSTA RICA SOCIEDAD ANONIMA","3-F3NAP1","-1","Unknown","Y","Reporting Final Tier","Unknown","10213632","P. C. LIDER DE COSTA RICA SOCIEDAD ANONIMA","3-F3NAP1","Unknown","-1","Unknown","P. C. LIDER DE COSTA RICA SOCIEDAD ANONIMA HQ","-1","3-F3NAP1","P. C. LIDER DE COSTA RICA SOCIEDAD ANONIMA","PM_AMP_SYNERGY","HP Amplify Synergy Partner","19","5","14","CY22Q1","63","49","14","FY22","FY22Q2","FY22H1","127","49","78","0",2022-02-18 00:00:00.0000000,"2022-02-01","2","19","5","14","63","49","14","2022-02-18","3-F3NAP1","1","2022-02-20","5","202202","255","-1","256","Reseller","T2 Reseller"
"3-HSGW-1935","-1","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Commercial","Value-Added-Reseller","Unknown","Unknown","Headquarters","Headquarters","10262612","Abastecedora de Consumibles de Cómputo y Oficina, S.A. de C.V.","3-HSGW-1935","-1","Unknown","Y","Reporting Final Tier","Unknown","10262612","Abastecedora de Consumibles de Cómputo y Oficina, S.A. de C.V.","3-HSGW-1935","Unknown","-1","Unknown","Abastecedora de Consumibles de Cómputo y Oficina, S.A. de C.V. HQ","-1","3-HSGW-1935","Abastecedora de Consumibles de Cómputo y Oficina, S.A. de C.V.","PM_AMP_SYNERGY","HP Amplify Synergy Partner","19","5","14","CY22Q1","63","49","14","FY22","FY22Q2","FY22H1","127","49","78","0",2022-02-18 00:00:00.0000000,"2022-02-01","2","19","5","14","63","49","14","2022-02-18","3-HSGW-1935","1","2022-02-20","5","202202","255","-1","256","Reseller","T2 Reseller"
"3-HSGW-4797","-1","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Commercial","Value-Added-Reseller","Unknown","Unknown","Headquarters","Headquarters","10265474","Soporte y Proyectos en Computacion Limitada","3-HSGW-4797","-1","Unknown","Y","Reporting Final Tier","Unknown","10265474","Soporte y Proyectos en Computacion Limitada","3-HSGW-4797","Unknown","-1","Unknown","Soporte y Proyectos en Computacion Limitada HQ","-1","3-HSGW-4797","Soporte y Proyectos en Computacion Limitada","PM_AMP_POWER_SERV","HP Amplify Power Services Partner","19","5","14","CY22Q1","63","49","14","FY22","FY22Q2","FY22H1","127","49","78","0",2022-02-18 00:00:00.0000000,"2022-02-01","2","19","5","14","63","49","14","2022-02-18","3-HSGW-4797","1","2022-02-20","5","202202","255","-1","256","Reseller","T1 Reseller"
"3-HSIP-354","-1","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Commercial","Value-Added-Reseller","Unknown","Unknown","Headquarters","Headquarters","10310588","Pitney Bowes Inc","3-HSIP-354","-1","Unknown","Y","Reporting Final Tier","Unknown","10310588","Pitney Bowes Inc","3-HSIP-354","Unknown","-1","Unknown","Pitney Bowes Inc HQ","-1","3-HSIP-354","Pitney Bowes Inc.","PM_AMP_POWER_SERV","HP Amplify Power Services Partner","21","0","21","CY21Q4","64","0","64","FY21","FY21Q4","FY21H2","128","0","128","0",2021-10-29 00:00:00.0000000,"2021-10-01","10","21","0","21","64","0","64","2021-10-29","3-HSIP-354","1","2021-10-31","5","202110","253","0","253","Reseller","T2 Reseller"
"3-TEM43J","-1","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Commercial","Value-Added-Reseller","Unknown","Unknown","Headquarters","Headquarters","10333269","CDP Digital","3-TEM43J","-1","Unknown","Y","Reporting Final Tier","Unknown","10333269","CDP Digital","3-TEM43J","Unknown","-1","Unknown","CDP Digital HQ","-1","3-TEM43J","CDP Digital SA","PM_AMP_POWER_SERV","HP Amplify Power Services Partner","19","9","10","CY22Q1","63","53","10","FY22","FY22Q2","FY22H1","127","53","74","0",2022-02-14 00:00:00.0000000,"2022-02-01","2","19","9","10","63","53","10","2022-02-14","3-TEM43J","1","2022-02-20","1","202202","255","-1","256","Reseller","T2 Reseller"
"3-HSIB-13827","-1","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Commercial","Value-Added-Reseller","Unknown","Unknown","Headquarters","Headquarters","10299060","Retro-Fit Technologies, Inc.","3-HSIB-13827","-1","Unknown","Y","Reporting Final Tier","Unknown","10299060","Retro-Fit Technologies, Inc.","3-HSIB-13827","Unknown","-1","Unknown","Retro-Fit Technologies, Inc. HQ","-1","3-HSIB-13827","Retro-Fit Technologies, Inc.","PM_AMP_POWER","HP Amplify Power Partner","21","7","14","CY21Q4","64","50","14","FY21","FY22Q1","FY22H1","127","113","14","0",2021-11-18 00:00:00.0000000,"2021-11-01","11","21","7","14","64","50","14","2021-11-18","3-HSIB-13827","1","2021-11-21","4","202111","255","-1","256","Reseller","T2 Reseller"
"3-HSIP-7847","-1","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Commercial","Value-Added-Reseller","Unknown","Unknown","Headquarters","Headquarters","10318081","Laserfax","3-HSIP-7847","-1","Unknown","Y","Reporting Final Tier","Unknown","10318081","Laserfax","3-HSIP-7847","Unknown","-1","Unknown","Laserfax HQ","-1","3-HSIP-7847","R & R Laser, Inc.","PM_AMP_SYNERGY","HP Amplify Synergy Partner","19","5","14","CY22Q1","63","49","14","FY22","FY22Q2","FY22H1","127","49","78","0",2022-02-18 00:00:00.0000000,"2022-02-01","2","19","5","14","63","49","14","2022-02-18","3-HSIP-7847","1","2022-02-20","5","202202","255","-1","256","Reseller","T2 Reseller"
"3-HYGU-52","-1","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Commercial","Distributor","Full Line Distributor","Unknown","Headquarters","Headquarters","10322672","Tech Data Product Management, Inc.","3-HYGU-52","991000677997","TECH DATA AMS Regional HQ","Y","Reporting Distributor","Unknown","10322672","Tech Data Product Management, Inc.","3-HYGU-52","Sub Region","991000678000","TECH DATA North America Sub Regional HQ","TECH DATA North America Sub Regional HQ","991000678000","991000677997","TECH DATA AMS Regional HQ","Unknown","Unknown","19","5","14","CY22Q1","63","49","14","FY22","FY22Q2","FY22H1","127","49","78","0",2022-02-18 00:00:00.0000000,"2022-02-01","2","19","5","14","63","49","14","2022-02-18","3-HYGU-52","1","2022-02-20","5","202202","255","-1","256","Distributor","T1 Distributor"
"3-HSGW-3939","-1","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Commercial","Value-Added-Reseller","Unknown","Unknown","Headquarters","Headquarters","10264616","ServerWare, S.A. de C.V.","3-HSGW-3939","-1","Unknown","Y","Reporting Final Tier","Unknown","10264616","ServerWare, S.A. de C.V.","3-HSGW-3939","Unknown","-1","Unknown","ServerWare, S.A. de C.V. HQ","-1","3-HSGW-3939","ServerWare, S.A. de C.V.","PM_AMP_POWER_SERV","HP Amplify Power Services Partner","19","8","11","CY22Q1","63","52","11","FY22","FY22Q2","FY22H1","127","52","75","0",2022-02-15 00:00:00.0000000,"2022-02-01","2","19","8","11","63","52","11","2022-02-15","3-HSGW-3939","1","2022-02-20","2","202202","255","-1","256","Reseller","T2 Reseller"
"3-HSIP-8349","-1","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Commercial","Value-Added-Reseller","Unknown","Unknown","Headquarters","Headquarters","10318583","Versatile Communications, Inc.","3-HSIP-8349","-1","Unknown","Y","Reporting Final Tier","Unknown","10318583","Versatile Communications, Inc.","3-HSIP-8349","Unknown","-1","Unknown","Versatile Communications, Inc. HQ","-1","3-HSIP-8349","Versatile Communications, Inc.","PM_AMP_POWER","HP Amplify Power Partner","23","8","15","CY21Q4","64","28","36","FY21","FY22Q1","FY22H1","127","91","36","0",2021-12-21 00:00:00.0000000,"2021-12-01","12","23","8","15","64","28","36","2021-12-21","3-HSIP-8349","1","2021-12-26","2","202112","255","-1","256","Reseller","T2 Reseller"
"3-HW3I-1217","-1","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Commercial","Value-Added-Reseller","Unknown","Unknown","Headquarters","Headquarters","10320524","Antonline.com","3-HW3I-1217","-1","Unknown","Y","Reporting Final Tier","Unknown","10320524","Antonline.com","3-HW3I-1217","Unknown","-1","Unknown","Antonline.com HQ","-1","3-HW3I-1217","Atlanta Network Technologies Inc","PM_AMP_POWER","HP Amplify Power Partner","19","5","14","CY22Q1","63","49","14","FY22","FY22Q2","FY22H1","127","49","78","0",2022-02-20 00:00:00.0000000,"2022-02-01","2","19","5","14","63","49","14","2022-02-20","3-HW3I-1217","0","2022-02-20","7","202202","255","-1","256","Reseller","T2 Reseller"
"3-HW7N-10","991000661705","INGRAM Global HQ","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Commercial","Distributor","Full Line Distributor","Unknown","Headquarters","Headquarters","10321324","Ingram Micro","3-HW7N-10","991000677996","INGRAM AMS Regional HQ","Y","Reporting Distributor","Unknown","10321324","Ingram Micro","3-HW7N-10","Sub Region","991000677995","INGRAM Latin America Sub Regional HQ","INGRAM Latin America Sub Regional HQ","991000677995","991000661705","INGRAM Global HQ","Unknown","Unknown","19","5","14","CY22Q1","63","49","14","FY22","FY22Q2","FY22H1","127","49","78","0",2022-02-18 00:00:00.0000000,"2022-02-01","2","19","5","14","63","49","14","2022-02-18","3-HW7N-10","1","2022-02-20","5","202202","255","-1","256","LA Offline Commercial Distributor","LA Offline T1"
"3-HSHD-2449","-1","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Commercial","Value-Added-Reseller","Unknown","Unknown","Headquarters","Headquarters","10274532","Groupe CT","3-HSHD-2449","-1","Unknown","Y","Reporting Final Tier","Unknown","10274532","Groupe CT","3-HSHD-2449","Unknown","-1","Unknown","Groupe CT HQ","-1","3-HSHD-2449","Groupe CT Inc","PM_AMP_SYNERGY","HP Amplify Synergy Partner","20","1","19","CY22Q1","64","1","63","FY22","FY22Q1","FY22H1","127","64","63","0",2022-01-30 00:00:00.0000000,"2022-01-01","1","20","1","19","64","1","63","2022-01-30","3-HSHD-2449","0","2022-01-30","7","202201","255","-1","256","Reseller","T2 Reseller"
"991000660956","-1","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Commercial","Value-Added-Reseller","Unknown","Unknown","Headquarters","Headquarters","991000660956","WCC Business Solutions","991000660956","-1","Unknown","Y","Reporting Final Tier","Unknown","991000660956","WCC Business Solutions","991000660956","Unknown","-1","Unknown","WCC Business Solutions HQ","-1","991000660956","Gordon B Link Industries Inc","PM_AMP_POWER_SERV","HP Amplify Power Services Partner","19","15","4","CY22Q1","63","59","4","FY22","FY22Q2","FY22H1","127","59","68","0",2022-02-04 00:00:00.0000000,"2022-02-01","2","19","15","4","63","59","4","2022-02-04","991000660956","1","2022-02-06","5","202202","255","-1","256","Reseller","T2 Reseller"
"991000449358","-1","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Commercial","Value-Added-Reseller","Unknown","Unknown","Headquarters","Headquarters","991000449358","Ted Tecnologia Editorial Sa de Cv","991000449358","-1","Unknown","Y","Reporting Final Tier","Unknown","991000449358","Ted Tecnologia Editorial Sa de Cv","991000449358","Unknown","-1","Unknown","Ted Tecnologia Editorial Sa de Cv HQ","-1","991000449358","TED Tecnología Editorial, S.A. de C.V.","PM_AMP_POWER_SERV","HP Amplify Power Services Partner","21","18","3","CY21Q4","64","38","26","FY21","FY21Q4","FY21H2","128","38","90","0",2021-09-07 00:00:00.0000000,"2021-09-01","9","21","18","3","64","38","26","2021-09-07","991000449358","1","2021-09-12","2","202109","253","38","215","Reseller","T2 Reseller"
"3-HSGW-6477","-1","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Commercial","Value-Added-Reseller","Unknown","Unknown","Headquarters","Headquarters","10267154","Minton-Jones Company","3-HSGW-6477","-1","Unknown","Y","Reporting Final Tier","Unknown","10267154","Minton-Jones Company","3-HSGW-6477","Unknown","-1","Unknown","Minton-Jones Company HQ","-1","3-HSGW-6477","Minton-Jones Company","PM_AMP_SYNERGY","HP Amplify Synergy Partner","19","6","13","CY22Q1","63","50","13","FY22","FY22Q2","FY22H1","127","50","77","0",2022-02-17 00:00:00.0000000,"2022-02-01","2","19","6","13","63","50","13","2022-02-17","3-HSGW-6477","1","2022-02-20","4","202202","255","-1","256","Reseller","T2 Reseller"
"3-HSIB-5652","-1","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Commercial","Value-Added-Reseller","Unknown","Unknown","Headquarters","Headquarters","10290885","Perry Office Products, Inc.","3-HSIB-5652","-1","Unknown","Y","Reporting Final Tier","Unknown","10290885","Perry Office Products, Inc.","3-HSIB-5652","Unknown","-1","Unknown","Perry Office Products, Inc. HQ","-1","3-HSIB-5652","Perry Office Products, Inc.","PM_AMP_SYNERGY","HP Amplify Synergy Partner","19","5","14","CY22Q1","63","49","14","FY22","FY22Q2","FY22H1","127","49","78","0",2022-02-18 00:00:00.0000000,"2022-02-01","2","19","5","14","63","49","14","2022-02-18","3-HSIB-5652","1","2022-02-20","5","202202","255","-1","256","Reseller","T2 Reseller"
"3-HSIB-19003","-1","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Commercial","Value-Added-Reseller","Unknown","Unknown","Headquarters","Headquarters","10304236","EPIC A Bell MTS Company","3-HSIB-19003","-1","Unknown","Y","Reporting Final Tier","Unknown","10304236","EPIC A Bell MTS Company","3-HSIB-19003","Unknown","-1","Unknown","EPIC A Bell MTS Company HQ","-1","3-HSIB-19003","EPIC Information Solutions Inc","PM_AMP_POWER_SERV","HP Amplify Power Services Partner","19","5","14","CY22Q1","63","49","14","FY22","FY22Q2","FY22H1","127","49","78","0",2022-02-18 00:00:00.0000000,"2022-02-01","2","19","5","14","63","49","14","2022-02-18","3-HSIB-19003","1","2022-02-20","5","202202","255","-1","256","Reseller","T2 Reseller"
"3-HSIP-5120","-1","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Commercial","Value-Added-Reseller","Unknown","Unknown","Headquarters","Headquarters","10315354","Blaisdells Business Products","3-HSIP-5120","-1","Unknown","Y","Reporting Final Tier","Unknown","10315354","Blaisdells Business Products","3-HSIP-5120","Unknown","-1","Unknown","Blaisdells Business Products HQ","-1","3-HSIP-5120","Blaisdell & Songey Inc","PM_AMP_POWER","HP Amplify Power Partner","19","5","14","CY22Q1","63","49","14","FY22","FY22Q2","FY22H1","127","49","78","0",2022-02-18 00:00:00.0000000,"2022-02-01","2","19","5","14","63","49","14","2022-02-18","3-HSIP-5120","1","2022-02-20","5","202202","255","-1","256","Reseller","T2 Reseller"
"3-HSIB-1976","-1","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Commercial","Value-Added-Reseller","Unknown","Unknown","Headquarters","Headquarters","10287209","Akros Cia Ltda","3-HSIB-1976","-1","Unknown","Y","Reporting Final Tier","Unknown","10287209","Akros Cia Ltda","3-HSIB-1976","Unknown","-1","Unknown","Akros Cia Ltda HQ","-1","3-HSIB-1976","Akros Cia Ltda","PM_AMP_POWER_SERV","HP Amplify Power Services Partner","19","8","11","CY22Q1","63","52","11","FY22","FY22Q2","FY22H1","127","52","75","0",2022-02-15 00:00:00.0000000,"2022-02-01","2","19","8","11","63","52","11","2022-02-15","3-HSIB-1976","1","2022-02-20","2","202202","255","-1","256","Reseller","T1 Reseller"
"3-HSHD-9508","-1","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Commercial","Value-Added-Reseller","Unknown","Unknown","Headquarters","Headquarters","10281591","Ricoh Canada Inc","3-HSHD-9508","-1","Unknown","Y","Reporting Final Tier","Unknown","10281591","Ricoh Canada Inc","3-HSHD-9508","Unknown","-1","Unknown","Ricoh Canada Inc HQ","-1","3-HSHD-9508","Ricoh Canada Inc","Unknown","Unknown",,,,"",,,,"","FY19Q3","FY19H2","129","107","22","0",2019-05-31 00:00:00.0000000,"2018-06-01","5","22","0","22","64","42","22","2019-05-31","3-HSHD-9508","1","2019-06-02","5","201905","252","107","145","Reseller","T2 Reseller"
"991000645322","-1","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Commercial","Value-Added-Reseller","Unknown","Unknown","Headquarters","Headquarters","991000645322","Bidcom SRL","991000645322","-1","Unknown","Y","Reporting Final Tier","Unknown","991000645322","Bidcom SRL","991000645322","Unknown","-1","Unknown","Bidcom SRL HQ","-1","991000645322","Bidcom SRL","PM_AMP_SYNERGY","HP Amplify Synergy Partner","20","10","10","CY22Q1","64","10","54","FY22","FY22Q1","FY22H1","127","73","54","0",2022-01-16 00:00:00.0000000,"2022-01-01","1","20","10","10","64","10","54","2022-01-16","991000645322","0","2022-01-16","7","202201","255","-1","256","Reseller","T2 Reseller"
"3-HSIB-21930","-1","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Headquarters","Headquarters","10307163","Mtm Technologies, Inc.","3-HSIB-21930","-1","Unknown","Y","Reporting Final Tier","Unknown","10307163","Mtm Technologies, Inc.","3-HSIB-21930","Unknown","-1","Unknown","Mtm Technologies, Inc. HQ","-1","3-HSIB-21930","Mtm Technologies, Inc.","Unknown","Unknown",,,,"",,,,"","FY19Q1","FY19H1","123","96","27","0",2018-12-10 00:00:00.0000000,"2017-12-01","12","20","14","6","61","34","27","2018-12-10","3-HSIB-21930","1","2018-12-16","1","201812","252","225","27","Unknown","Unknown"
"HP PY","HP","Unknown","HP PY","Unknown","Unknown","Unknown","HP PY","HP PY","HP PY","HP PY","HP PY","Unknown","HP","Unknown","HP","Unknown","Unknown","HP PY","HP PY","HP PY","Unknown","Unknown","Unknown","Unknown","Unknown","HP PY","HP PY","HP PY","HP","HP PY","HP PY","Unknown","HP PY","Unknown","Unknown","HP PY","HP PY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Unknown","Unknown"
"3-HSGW-1524","-1","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Commercial","Value-Added-Reseller","Unknown","Unknown","Headquarters","Headquarters","10262201","Boring Business Systems, Inc.","3-HSGW-1524","-1","Unknown","Y","Reporting Final Tier","Unknown","10262201","Boring Business Systems, Inc.","3-HSGW-1524","Unknown","-1","Unknown","Boring Business Systems, Inc. HQ","-1","3-HSGW-1524","Boring Business Systems, Inc.","PM_AMP_POWER_SERV","HP Amplify Power Services Partner","19","5","14","CY22Q1","63","49","14","FY22","FY22Q2","FY22H1","127","49","78","0",2022-02-18 00:00:00.0000000,"2022-02-01","2","19","5","14","63","49","14","2022-02-18","3-HSGW-1524","1","2022-02-20","5","202202","255","-1","256","Reseller","T2 Reseller"
"3-HSHD-1846","-1","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Commercial","Value-Added-Reseller","Unknown","Unknown","Headquarters","Headquarters","10273929","Wal-Smart Inc.","3-HSHD-1846","-1","Unknown","Y","Reporting Final Tier","Unknown","10273929","Wal-Smart Inc.","3-HSHD-1846","Unknown","-1","Unknown","Wal-Smart Inc. HQ","-1","3-HSHD-1846","Wal-Smart Inc.","PM_AMP_POWER_SERV","HP Amplify Power Services Partner","19","5","14","CY22Q1","63","49","14","FY22","FY22Q2","FY22H1","127","49","78","0",2022-02-19 00:00:00.0000000,"2022-02-01","2","19","5","14","63","49","14","2022-02-19","3-HSHD-1846","0","2022-02-20","6","202202","255","-1","256","Reseller","T2 Reseller"
"3-HSE4-17004","-1","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Commercial","Value-Added-Reseller","Unknown","Unknown","Headquarters","Headquarters","10257962","Sayers Technology LLC","3-HSE4-17004","-1","Unknown","Y","Reporting Final Tier","Unknown","10257962","Sayers Technology LLC","3-HSE4-17004","Unknown","-1","Unknown","Sayers Technology LLC HQ","-1","3-HSE4-17004","Sayers Finance Corporation","PM_AMP_POWER","HP Amplify Power Partner","20","1","19","CY22Q1","64","1","63","FY22","FY22Q1","FY22H1","127","64","63","0",2022-01-28 00:00:00.0000000,"2022-01-01","1","20","1","19","64","1","63","2022-01-28","3-HSE4-17004","1","2022-01-30","5","202201","255","-1","256","Reseller","T2 Reseller"
"3-HSGW-11405","-1","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Commercial","Value-Added-Reseller","Unknown","Unknown","Headquarters","Headquarters","10272082","McE Inc","3-HSGW-11405","-1","Unknown","Y","Reporting Final Tier","Unknown","10272082","McE Inc","3-HSGW-11405","Unknown","-1","Unknown","McE Inc HQ","-1","3-HSGW-11405","McE, Inc.","PM_AMP_SYNERGY","HP Amplify Synergy Partner","19","6","13","CY22Q1","63","50","13","FY22","FY22Q2","FY22H1","127","50","77","0",2022-02-17 00:00:00.0000000,"2022-02-01","2","19","6","13","63","50","13","2022-02-17","3-HSGW-11405","1","2022-02-20","4","202202","255","-1","256","Reseller","T2 Reseller"
"3-HSHD-7070","-1","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Commercial","Value-Added-Reseller","Unknown","Unknown","Headquarters","Headquarters","10279153","Island Key Computer Ltd","3-HSHD-7070","-1","Unknown","Y","Reporting Final Tier","Unknown","10279153","Island Key Computer Ltd","3-HSHD-7070","Unknown","-1","Unknown","Island Key Computer Ltd HQ","-1","3-HSHD-7070","Island Key Computer Ltd","PM_AMP_POWER","HP Amplify Power Partner","20","5","15","CY21Q3","64","49","15","FY21","FY21Q3","FY21H2","128","113","15","0",2021-05-21 00:00:00.0000000,"2021-05-01","5","20","5","15","64","49","15","2021-05-21","3-HSHD-7070","1","2021-05-23","5","202105","253","113","140","Reseller","T2 Reseller"
"3-5L9-1185","-1","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Consumer","General Retailer","Unknown","Unknown","Headquarters","Headquarters","10068015","Sanborn Hermanos, S.A.","3-5L9-1185","-1","Unknown","Y","Reporting Final Tier","Unknown","10068015","Sanborn Hermanos, S.A.","3-5L9-1185","Unknown","-1","Unknown","Sanborn Hermanos, S.A. HQ","-1","3-5L9-1185","Sanborn Hermanos, S.A.","Unknown","Unknown","19","5","14","CY22Q1","63","49","14","FY22","FY22Q2","FY22H1","127","49","78","Presidents' Day",2022-02-21 00:00:00.0000000,"2022-02-01","2","19","5","14","63","49","14","2022-02-21","3-5L9-1185","0","2022-02-27","1","202202","255","-1","256","Retailer","T1 Retailer"
"3-HSIB-9761","-1","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Commercial","Value-Added-Reseller","Unknown","Unknown","Headquarters","Headquarters","10294994","Oficina Universal","3-HSIB-9761","-1","Unknown","Y","Reporting Final Tier","Unknown","10294994","Oficina Universal","3-HSIB-9761","Unknown","-1","Unknown","Oficina Universal HQ","-1","3-HSIB-9761","Oficina Universal","PM_AMP_SYNERGY","HP Amplify Synergy Partner","19","5","14","CY22Q1","63","49","14","FY22","FY22Q2","FY22H1","127","49","78","Presidents' Day",2022-02-21 00:00:00.0000000,"2022-02-01","2","19","5","14","63","49","14","2022-02-21","3-HSIB-9761","0","2022-02-27","1","202202","255","-1","256","Reseller","T2 Reseller"
"3-2UMDKZ","991000693555","OFFICE DEPOT GLOBAL HQ","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Consumer","General Retailer","Unknown","Unknown","Headquarters","Headquarters","10099412","OD Honduras S. de R.L.","3-2UMDKZ","991000693556","OFFICE DEPOT AMS REGIONAL HQ","Y","Reporting Final Tier","Unknown","10099412","OD Honduras S. de R.L.","3-2UMDKZ","Sub Region","991001059148","OFFICE DEPOT LATAM SUB REGIONAL HQ","OFFICE DEPOT LATAM SUB REGIONAL HQ","991001059148","991000693555","OFFICE DEPOT GLOBAL HQ","Unknown","Unknown","19","5","14","CY22Q1","63","49","14","FY22","FY22Q2","FY22H1","127","49","78","0",2022-02-20 00:00:00.0000000,"2022-02-01","2","19","5","14","63","49","14","2022-02-20","3-2UMDKZ","0","2022-02-20","7","202202","255","-1","256","Retailer","T1 Retailer"
